phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90
uvig_350279	0	2.276522188	2.261932779	0.991599091	0.042817012	0.04389734	2.17357264	15.50141686	2.545035293	0	0.546380028	4.890985729	1.625443311	38.90077697	0.139518559	0	8.999359204	0	0.725881951	12.91953169
uvig_360064	0	0.191479342	2.517518416	0.851475503	0.055742771	0.014287308	0.116063508	0	0.26264281	0	0.273252233	0.374090318	0.075576365	0.082819769	0.113523089	0.173469542	0.040123697	0.114154876	0	0.617237732
uvig_360071	0	0.112666744	0.213494542	6.22625536	0	0	0.119673512	0.975410035	9.004498011	0	0.939171286	7.518577602	1.022792775	0.36426633	0.153633475	0	0	0	0.456753435	6.891409681
uvig_360411	0	0.421026206	44.31520588	0.622688515	0	0.199323014	1.118024778	0	0.187904824	0	0.892528755	0.333124743	0	0.866567318	0	0	0	0	0	0.538194816
uvig_361314	0	0.210670324	3.089075096	0.297881101	0	0	0.199796388	0.651383579	0.243451324	0	0.517426112	4.776369653	0.273210402	0.636215408	0.082077747	0	0.290096283	0	0	0.557832364
uvig_362152	0	1.985277275	1.627763772	0.965696776	0	0.087360053	1.6728002	14.32291451	1.482401625	0	0.358029994	3.844750613	12.59258752	28.9757613	0.138827873	0	7.298781798	0	0.51592034	7.312344621
uvig_362220	0	0.516710201	1.859986252	0.073323038	0.018600669	0	0.014753885	2.886069676	1.851689312	0	1.123116715	0.244346677	1.916635775	0.234905368	0.090914979	0.077179501	0.107110223	0.076184121	0.225242409	0.205964545
uvig_371255	0	0.195997594	0.383190364	1.123933669	0	0	0.086744468	0	0.150996979	0	0.525151099	0.071384833	0	0.336573083	0.050907474	1.815086647	0	0	0	0
uvig_371543	0	0.576340989	3.483487646	0.53547933	0	0.068213107	0.334238255	6.882290106	5.81965041	0	1.629038438	2.343400391	4.269829274	0.543693484	0.343268507	0.276070112	0.734336198	0.09083655	0.483413569	1.105098904
uvig_372112	0	2.140918704	1.755736111	3.258550451	0.079198337	0.121794921	1.162159202	7.680232004	20.20795344	0	2.033595723	6.355393365	5.046745057	26.79908166	0.129033268	0	7.581935549	0	0.287712631	8.659983831
uvig_379756	0	0.33004445	8.599360677	0.362967342	0	0	0.419953623	0	0.756444243	0	3.610944448	10.07104372	0.24967962	0.837928979	4.80055298	0.1910289	0.066277793	0	0	0.254893979
uvig_386033	0	0.058780782	0.139231149	0.242416261	0	0	0	0	0.14264726	0	0.183745068	0.16859362	207.7092752	3.417172599	0	0	0	0	0.119149286	0
uvig_390157	0	0.254072022	0.190572504	0.356255967	0	0.043602679	0.10963583	0	0.082209812	0	8.855478655	0.631560139	0	0.189564946	0	0	0	0.087095803	0.051500676	0.235464388
uvig_396786	0	0.455353865	4.951636618	1.536474077	0	0	0.34351734	0	2.277047405	0.141974045	1.552808563	7.460229983	0.563688933	1.222559189	0.112895452	0	0.39901864	0	0.083909749	0.767281499
uvig_398907	0	0.130995097	5.791924074	0.432186717	0	0.040874145	0.237173368	0	0.221562884	0	0.235762665	0.148009717	0.162160667	0.08144698	0.03247749	0	0	0	0	0.220729684
uvig_400047	0	0.10007187	3.128866196	0.264130391	0	0.068695507	0.10629536	0	0	11.18876692	0.312818438	5.013347637	0	0.124440559	0.21833437	0	0	0.137218412	0.162277416	0.185485685
uvig_427577	0	0.138612243	0.14592178	0.076219608	0	0	0	0	0	0	0.385149551	0.04417381	0	35.40684301	0.063004337	0	0	0	0	0
uvig_427961	0	0.218059528	9.258864129	1.159089398	0	0	0.160847704	0	3.665059101	0	0.605902681	0.602268884	0.109975126	0.497125958	0.066077357	0	0	0	0	0
uvig_430938	0	1.393929361	1.277455811	0.554335745	0	0.042717818	1.206307165	7.003700634	0.644331753	0	0.414984423	2.974728067	13.55800832	24.54572499	0.339424235	0	6.53816817	0	0.353188749	9.573466544
uvig_436746	0	1.421221825	5.0676662	1.285687651	0.511615139	0.052452385	1.907300301	0.330758035	5.290899421	0	3.566859578	4.500017009	3.745713797	2.888500489	0.250063483	0	0.441913242	0	0.991254061	19.40295494
uvig_436944	0	3.204362842	6.738572534	4.447365036	0.103150851	0.05287674	1.370457143	0.666867927	2.816395283	0	7.737211423	3.741076489	5.034690286	1.57087686	0.084028856	0	0.445488449	0	0.499636798	8.994712569
uvig_438759	0	0.157148011	1.69570883	0.47526595	0.109605442	0	0.399915082	0	0.550855644	0	4.07997879	0.050080903	0.713297661	0.63510011	0	0	0	0	0.106180243	5.825554487
uvig_439493	0	0.243983729	8.090771697	0	0	0	0.190556711	0	0	0	0.149544697	0.219541408	0	0.107081176	0.313128095	0	0	0	0	0
uvig_440891	0	0.185664487	1.218541409	2.143943123	0	0	0.077035547	0	0.150188147	0	1.602078576	1.242542929	1.000747174	0.454537116	0	0	0	0	0.305779449	2.4734611
uvig_451559	0	0.10681494	0.573483204	0.158584554	0	0.018331092	0.04963778	20.69124	0.155528979	0	0.6900535	62.65144411	0.24241747	0.524661303	0.01456539	0	0	0	0	0.247480165
uvig_482941	0	0.122861855	0.116406734	0.040535305	0	0.04216998	0.032625665	0.797755499	0	0.168550355	8.078030748	0.399374659	0	0.198614229	0	0	0	0	0	0
uvig_485786	0	0.805469322	1.834896734	2.875275587	0.088412492	0.090643254	0.490896012	0	2.072181137	0	2.366500987	3.358035823	1.078831417	0.968770975	0.036011339	0	0.127278782	0.090529381	0.695902823	4.894941982
uvig_486069	0	35.68825245	0.283074119	0.345003535	0	0.051273794	0.039669016	0	0	0	0.373576414	0.171385824	0	0.037152588	0	0	0	0	0	0.276890156
uvig_505862	0	2.606924352	19.45251437	3.743404676	0.113051309	0.023180748	0.448356461	1.169398667	0.065558527	0	1.646705954	30.81243912	9.319156802	0.940608902	0.442051095	0	0.585895922	0	0	1.251813147
uvig_509703	0	0.135785289	0	0.373325665	0	0.038838084	0	0	3.606405146	0	0.212228182	4.024379557	0	0.05628354	0	0.157184369	0	0	0.091746086	0
uvig_510223	0	0.040941179	0.032325119	0.059095549	0	0	0.006794894	0	0.041397791	0	0.135978301	0.088069875	0	241.7755884	0	0	0.049329555	0	0.020747054	0.047428429
uvig_517098	0	0.013375024	0.105602537	0.13238299	0.022388708	0	0.124309667	0	16.20739399	0.183487787	0.236920453	1.074133754	0.242837896	0.133056006	0.072953253	0.371588647	4.254468775	0	0	0
uvig_521516	0	0.394178392	2.664852579	0.020320258	0	0.021139717	0.016355173	1.333043503	3.218490077	0	1.148748466	0.094214412	4.193397285	0.390600643	0.167970473	0.256668147	0.237470503	0	0.349564203	0.114159281
uvig_524389	0	0.068360047	3.346369011	0.067661244	0	0.023463277	0.090764215	0	0.044238374	0	0.099721651	0.365994784	0	0.034002612	0.037286571	0.094959896	0	0.093735203	0	0.126707037
uvig_524473	0	0.160226372	0.060241322	0.100691096	0	0.026187921	0.091173687	0	0	0	9.524245856	0.102123869	0	0.11385337	0.187273928	0.052993499	0.147089456	0	0.030931486	0
uvig_533478	0	6.823239866	0.302292878	1.736869525	0.320444337	0.281596768	0.217863082	0.591904405	0.353954052	0.187586982	16.54174749	9.177232291	2.110235484	3.36670622	0.223749178	0.379890095	0	0	0.332603964	0.253447772
uvig_537319	0	1.588851068	5.355655234	1.738942887	0.102292623	0.052436799	0.973651175	0.661319502	4.300667946	0	10.93618031	22.40576258	4.992801024	5.775284358	0.333318902	0	0.368151608	0	0	16.28231227
uvig_537728	0	0.036659984	0	0.564436935	0.184097546	0.419427923	0.259599172	0	0.039540106	0.167642304	0.101863848	0.09346425	0	2.142594904	0.566552348	0	1.177898473	0.502681205	0	0
uvig_538036	0	2.028489172	11.89755684	3.741154981	0.253082745	0	0.518586033	0	0.46882576	0	22.2785917	2.86687194	1.258147068	0.783369683	0.171805446	0	0	0.345523181	0.561856721	5.487986875
uvig_540412	0	0.180208871	0.028456793	0.26755006	0	0.061853245	0.023927012	0	0.26239496	0	0.563321718	0.310122439	0	0.134455123	0.049146916	0	0	0.12355108	0	0
uvig_541923	0	0.172734714	0.125203828	0.504498551	0.014220194	0	0.030078217	0	0.064137886	0	0.171134219	0.135364354	0	3.324081957	0	0	0.368485498	0	0.068879045	0.104973136
uvig_542539	0	0.176246394	0.079517365	0.041534461	0	5.790063485	0.033429856	0.544946269	0.040734183	0	0.655875311	0.144430186	0	55.16683167	0	0	0.121347001	0	0.204144777	0
uvig_546341	0	0.275454546	3.197032634	0.181759162	0	0	0.1828657	0	0.133692798	0	0.315719716	0.474031245	0	0.2397717	0.150245006	0	0	0.18885145	0.111669873	0.255280906
uvig_557689	0	0.789791192	1.440684493	3.380704169	0.319114692	0.116845132	0.3796784	0	2.269124526	0	2.213441075	3.502039914	2.410520397	0.838184121	0.148547172	0	0.229699041	0.280076021	0.248417898	4.480031151
uvig_563845	0	0.034627776	0	0.142807491	0	0	0	0	15.95236764	0	0.144325699	0.099318552	0	2.357537804	0	0	0	0	0	0
uvig_26361	0	0	0.046690634	0.243880099	0	0	0	0	0.047836213	0	5.899943241	0	0	0.036767993	0.080638063	0	0	0	0	0
uvig_508641	0	0	3.417160726	0.185926275	0	0	0.029929309	0.975766414	0.072937554	0	0.058719652	1.702534798	0	0.028030725	0	0	0	0	0	0
